ano,municipio,uf,regiao,codigo_ibge,nome_escola,rede,tipo,nota_media_enem,taxa_aprovacao,indicador_ideb,pib_per_capita
2023,da cruz,PR,Sul,2900042,escola azevedo estadual,publica,estadual,562.8402857142858,0.875,4.43,22817.43
2023,da cruz,PR,Sul,2900042,escola farias estadual,publica,estadual,551.68875,0.806,5.72,22817.43
2023,da luz,PR,Sul,2900041,escola araujo estadual,publica,estadual,498.0386363636364,0.688,4.95,13195.74
2023,da luz,PR,Sul,2900041,escola da conceicao municipal,publica,municipal,499.04879310344825,0.835,4.81,13195.74
2023,da luz,PR,Sul,2900041,escola pires ltda,privada,privada,501.854375,0.788,3.88,13195.74
2023,da luz,PR,Sul,2900041,escola santos ltda,privada,privada,504.745,0.713,4.19,13195.74
2023,ramos dos dourados,PR,Sul,2900040,escola abreu estadual,publica,estadual,545.7621052631579,0.795,5.66,26749.82
2023,ramos dos dourados,PR,Sul,2900040,escola barbosa ltda,privada,privada,547.9502380952381,0.78,4.27,26749.82
2023,ramos dos dourados,PR,Sul,2900040,escola camara estadual,publica,estadual,550.6472222222222,0.843,5.49,26749.82
2023,andrade,RJ,Sudeste,2900036,escola campos estadual,publica,estadual,601.371,0.844,7.83,31818.31
2023,andrade,RJ,Sudeste,2900036,escola da cruz municipal,publica,municipal,602.6161111111111,0.822,6.3,31818.31
2023,andrade,RJ,Sudeste,2900036,escola machado estadual,publica,estadual,593.2040625,0.862,7.02,31818.31
2023,rodrigues,RJ,Sudeste,2900034,escola das neves estadual,publica,estadual,618.4185,0.841,7.2,42758.65
2023,rodrigues,RJ,Sudeste,2900034,escola guerra estadual,publica,estadual,634.1184615384615,0.893,7.24,42758.65
2023,rodrigues,RJ,Sudeste,2900034,escola rios ltda,privada,privada,618.286052631579,0.868,8.36,42758.65
2023,rodrigues,RJ,Sudeste,2900034,escola silva municipal,publica,municipal,625.4286363636364,0.99,7.47,42758.65
2023,vargas do norte,RJ,Sudeste,2900035,escola freitas municipal,publica,municipal,615.304540229885,0.895,6.89,46911.13
2023,vargas do norte,RJ,Sudeste,2900035,escola macedo ltda,privada,privada,621.4252916666667,0.783,6.95,46911.13
2023,vargas do norte,RJ,Sudeste,2900035,escola moreira estadual,publica,estadual,628.6733333333333,0.837,7.24,46911.13
2023,vargas do norte,RJ,Sudeste,2900035,escola rezende estadual,publica,estadual,617.564,0.906,7.04,46911.13
2023,cunha,RS,Sul,2900038,escola novaes municipal,publica,municipal,487.29875,0.76,4.87,12743.13
2023,cunha,RS,Sul,2900038,escola pastor estadual,publica,estadual,496.0238461538462,0.717,3.95,12743.13
2023,cunha do amparo,RS,Sul,2900039,escola da conceicao ltda,privada,privada,576.59875,0.813,,37972.48
2023,cunha do amparo,RS,Sul,2900039,escola pastor municipal,publica,municipal,591.2580303030303,0.914,6.01,37972.48
2023,guerra paulista,RS,Sul,2900037,escola almeida ltda,privada,privada,526.885641025641,0.85,,20635.59
2023,guerra paulista,RS,Sul,2900037,escola azevedo ltda,privada,privada,517.8444117647059,0.714,5.24,20635.59
2023,guerra paulista,RS,Sul,2900037,escola camara estadual,publica,estadual,526.337,0.849,3.61,20635.59
2023,guerra paulista,RS,Sul,2900037,escola fernandes ltda,privada,privada,526.6068,0.799,4.46,20635.59
2023,camara grande,SC,Sul,2900045,escola cardoso ltda,privada,privada,512.0197435897436,0.75,4.77,18751.73
2023,camara grande,SC,Sul,2900045,escola nogueira municipal,publica,municipal,519.4031018518518,0.843,5.87,18751.73
2023,pacheco das flores,SC,Sul,2900044,escola cunha municipal,publica,municipal,618.3704166666666,0.796,,39759.21
2023,pacheco das flores,SC,Sul,2900044,escola da mota municipal,publica,municipal,607.0375,0.898,6.81,39759.21
2023,pacheco das flores,SC,Sul,2900044,escola mendonca municipal,publica,municipal,617.6346296296297,0.927,7.09,39759.21
2023,pacheco das flores,SC,Sul,2900044,escola rios municipal,publica,municipal,609.2525675675676,0.932,6.28,39759.21
2023,souza verde,SC,Sul,2900043,escola barbosa municipal,publica,municipal,471.3003125,0.825,4.16,9372.01
2023,souza verde,SC,Sul,2900043,escola da costa municipal,publica,municipal,484.0304545454545,0.659,4.17,9372.01
2023,souza verde,SC,Sul,2900043,escola moraes municipal,publica,municipal,489.8638541666666,0.645,3.73,9372.01
2023,costela paulista,SP,Sudeste,2900029,escola cardoso ltda,privada,privada,564.2966666666666,0.889,6.07,34340.24
2023,costela paulista,SP,Sudeste,2900029,escola ribeiro estadual,publica,estadual,577.3628125,0.872,6.91,34340.24
2023,costela paulista,SP,Sudeste,2900029,escola vargas municipal,publica,municipal,564.171052631579,0.896,,34340.24
2023,freitas,SP,Sudeste,2900028,escola azevedo estadual,publica,estadual,558.14175,0.85,4.6,29139.39
2023,freitas,SP,Sudeste,2900028,escola nascimento ltda,privada,privada,549.3878125,0.808,5.14,29139.39
2023,freitas,SP,Sudeste,2900028,escola teixeira estadual,publica,estadual,559.9994166666667,0.772,6.12,29139.39
2023,pereira,SP,Sudeste,2900030,escola melo ltda,privada,privada,492.5295454545454,0.786,4.12,11076.93
2023,pereira,SP,Sudeste,2900030,escola novaes municipal,publica,municipal,493.4717307692308,0.846,4.03,11076.93
2024,cunha,AC,Norte,2900007,escola da cunha ltda,privada,privada,487.9234210526316,0.74,4.56,9901.08
2024,cunha,AC,Norte,2900007,escola moura municipal,publica,municipal,482.94125,0.801,3.47,9901.08
2024,montenegro,AC,Norte,2900008,escola albuquerque ltda,privada,privada,613.16203125,0.946,7.01,44490.14
2024,montenegro,AC,Norte,2900008,escola novaes estadual,publica,estadual,613.0324712643678,0.916,6.1,44490.14
2024,montenegro,AC,Norte,2900008,escola rodrigues estadual,publica,estadual,615.8925980392156,0.869,7.13,44490.14
2024,montenegro,AC,Norte,2900008,escola silveira estadual,publica,estadual,618.1932692307693,0.908,7.65,44490.14
2024,novais,AC,Norte,2900009,escola camargo ltda,privada,privada,568.6438172043011,0.797,6.41,37862.71
2024,novais,AC,Norte,2900009,escola rodrigues municipal,publica,municipal,549.647,0.99,5.53,37862.71
2024,alves,AM,Norte,2900001,escola borges estadual,publica,estadual,540.058,0.698,4.85,25562.98
2024,alves,AM,Norte,2900001,escola monteiro municipal,publica,municipal,529.6591666666667,0.852,4.96,25562.98
2024,alves,AM,Norte,2900001,escola moraes estadual,publica,estadual,542.7531578947368,0.777,4.92,25562.98
2024,alves,AM,Norte,2900001,escola sa municipal,publica,municipal,530.0305000000001,0.809,4.92,25562.98
2024,da cruz de goias,AM,Norte,2900002,escola aragao estadual,publica,estadual,623.7544642857143,0.845,5.84,
2024,da cruz de goias,AM,Norte,2900002,escola camargo municipal,publica,municipal,613.9586666666667,0.868,7.53,
2024,sousa,AM,Norte,2900003,escola cassiano municipal,publica,municipal,574.8117391304348,0.835,7.28,40678.73
2024,sousa,AM,Norte,2900003,escola pires municipal,publica,municipal,583.3362962962963,0.727,7.06,40678.73
2024,abreu da serra,BA,Nordeste,2900012,escola camargo estadual,publica,estadual,621.9298275862069,0.983,7.13,48595.49
2024,abreu da serra,BA,Nordeste,2900012,escola fernandes ltda,privada,privada,622.9697142857143,0.806,8.01,48595.49
2024,abreu da serra,BA,Nordeste,2900012,escola ramos municipal,publica,municipal,622.5855882352942,0.877,7.13,48595.49
2024,camara dos dourados,BA,Nordeste,2900011,escola da mata ltda,privada,privada,494.03472222222223,0.818,4.41,10395.68
2024,camara dos dourados,BA,Nordeste,2900011,escola vargas estadual,publica,estadual,488.1098275862069,0.816,3.42,10395.68
2024,silva,BA,Nordeste,2900010,escola nascimento ltda,privada,privada,584.251,0.814,7.17,42701.32
2024,silva,BA,Nordeste,2900010,escola sa municipal,publica,municipal,577.0651724137931,0.762,6.85,42701.32
2024,brito da praia,CE,Nordeste,2900016,escola caldeira municipal,publica,municipal,511.94203125,0.845,,17045.81
2024,brito da praia,CE,Nordeste,2900016,escola montenegro ltda,privada,privada,498.8264102564103,0.713,5.75,17045.81
2024,pereira paulista,CE,Nordeste,2900017,escola da rosa ltda,privada,privada,525.5285294117648,0.682,4.8,21197.71
2024,pereira paulista,CE,Nordeste,2900017,escola pires municipal,publica,municipal,525.2109615384616,0.882,5.01,21197.71
2024,siqueira,CE,Nordeste,2900018,escola costa ltda,privada,privada,559.531875,0.841,6.88,27415.08
2024,siqueira,CE,Nordeste,2900018,escola montenegro ltda,privada,privada,547.5640277777778,0.812,5.24,27415.08
2024,siqueira,CE,Nordeste,2900018,escola pereira municipal,publica,municipal,562.4884,0.852,6.26,27415.08
2024,siqueira,CE,Nordeste,2900018,escola porto ltda,privada,privada,555.2576666666666,0.759,5.83,27415.08
2024,barros de goias,DF,Centro-Oeste,2900025,escola araujo ltda,privada,privada,558.8393548387097,0.875,5.0,
2024,barros de goias,DF,Centro-Oeste,2900025,escola da costa municipal,publica,municipal,543.1550000000001,0.802,5.14,
2024,barros de goias,DF,Centro-Oeste,2900025,escola das neves estadual,publica,estadual,549.4611363636363,0.965,6.21,
2024,garcia,DF,Centro-Oeste,2900026,escola barros estadual,publica,estadual,592.937894736842,0.943,6.57,37280.14
2024,garcia,DF,Centro-Oeste,2900026,escola da costa estadual,publica,estadual,595.6876315789474,0.894,5.79,37280.14
2024,garcia,DF,Centro-Oeste,2900026,escola nunes municipal,publica,municipal,597.32,0.87,6.78,37280.14
2024,marques da praia,DF,Centro-Oeste,2900027,escola barros estadual,publica,estadual,500.079375,0.772,4.59,15652.87
2024,marques da praia,DF,Centro-Oeste,2900027,escola mendonca municipal,publica,municipal,510.0478947368421,0.707,4.31,15652.87
2024,marques da praia,DF,Centro-Oeste,2900027,escola siqueira estadual,publica,estadual,510.8907142857143,0.878,4.22,15652.87
2024,barros da prata,GO,Centro-Oeste,2900020,escola castro estadual,publica,estadual,524.705,0.753,4.69,23349.41
2024,barros da prata,GO,Centro-Oeste,2900020,escola nogueira ltda,privada,privada,530.6139743589744,0.727,4.8,23349.41
2024,barros da prata,GO,Centro-Oeste,2900020,escola teixeira ltda,privada,privada,522.6094444444444,0.847,4.92,23349.41
2024,nascimento de campos,GO,Centro-Oeste,2900019,escola cassiano ltda,privada,privada,544.8249999999999,0.841,6.55,26331.72
2024,nascimento de campos,GO,Centro-Oeste,2900019,escola freitas estadual,publica,estadual,529.6825,0.909,5.22,26331.72
2024,pires da praia,GO,Centro-Oeste,2900021,escola moura estadual,publica,estadual,575.9247297297297,0.868,6.37,31734.99
2024,pires da praia,GO,Centro-Oeste,2900021,escola vasconcelos estadual,publica,estadual,574.7940625,0.812,6.74,31734.99
2024,castro,MG,Sudeste,2900032,escola cunha municipal,publica,municipal,509.55272727272734,0.787,4.38,11050.84
2024,castro,MG,Sudeste,2900032,escola lima municipal,publica,municipal,503.35033333333337,0.794,5.04,11050.84
2024,castro,MG,Sudeste,2900032,escola nogueira municipal,publica,municipal,500.973125,0.73,5.19,11050.84
2024,castro,MG,Sudeste,2900032,escola pereira ltda,privada,privada,485.3384375,0.763,5.48,11050.84
2024,garcia de da mata,MG,Sudeste,2900033,escola costa ltda,privada,privada,487.1330555555556,0.721,4.47,13033.72
2024,garcia de da mata,MG,Sudeste,2900033,escola sa municipal,publica,municipal,488.3804545454545,0.815,3.84,13033.72
2024,garcia de da mata,MG,Sudeste,2900033,escola sales estadual,publica,estadual,490.24327586206897,0.777,4.13,13033.72
2024,garcia de da mata,MG,Sudeste,2900033,escola siqueira estadual,publica,estadual,492.26959459459454,0.642,3.6,13033.72
2024,nascimento,MG,Sudeste,2900031,escola cavalcante estadual,publica,estadual,564.2535294117647,0.752,6.7,30421.82
2024,nascimento,MG,Sudeste,2900031,escola da luz municipal,publica,municipal,568.4518181818182,0.686,5.78,30421.82
2024,nascimento,MG,Sudeste,2900031,escola moura municipal,publica,municipal,586.805945945946,0.832,6.84,30421.82
2024,aparecida,MT,Centro-Oeste,2900023,escola almeida municipal,publica,municipal,523.6372857142857,0.852,4.88,19581.9
2024,aparecida,MT,Centro-Oeste,2900023,escola mendonca estadual,publica,estadual,530.2871052631579,0.725,6.0,19581.9
2024,santos,MT,Centro-Oeste,2900022,escola abreu estadual,publica,estadual,502.3086842105263,0.766,4.93,11814.55
2024,santos,MT,Centro-Oeste,2900022,escola duarte ltda,privada,privada,500.9053846153847,0.793,4.58,11814.55
2024,santos,MT,Centro-Oeste,2900022,escola peixoto municipal,publica,municipal,505.2321621621622,0.709,5.15,11814.55
2024,vargas,MT,Centro-Oeste,2900024,escola camargo ltda,privada,privada,521.0166666666667,0.806,,18371.98
2024,vargas,MT,Centro-Oeste,2900024,escola fonseca estadual,publica,estadual,531.7541428571428,0.866,6.27,18371.98
2024,andrade do sul,PA,Norte,2900006,escola garcia municipal,publica,municipal,506.2247368421053,0.777,6.09,15298.46
2024,andrade do sul,PA,Norte,2900006,escola gomes ltda,privada,privada,509.1754054054055,0.757,4.4,15298.46
2024,andrade do sul,PA,Norte,2900006,escola martins ltda,privada,privada,500.4575438596491,0.727,3.7,15298.46
2024,andrade do sul,PA,Norte,2900006,escola peixoto estadual,publica,estadual,508.1271296296297,0.78,4.12,15298.46
2024,pastor,PA,Norte,2900005,escola azevedo estadual,publica,estadual,499.4470833333333,0.674,3.94,15026.16
2024,pastor,PA,Norte,2900005,escola lima ltda,privada,privada,498.78058823529415,0.781,6.01,15026.16
2024,pastor,PA,Norte,2900005,escola peixoto ltda,privada,privada,504.3070476190476,0.743,5.5,15026.16
2024,rocha,PA,Norte,2900004,escola castro estadual,publica,estadual,574.9177777777778,0.855,6.2,
2024,rocha,PA,Norte,2900004,escola rodrigues municipal,publica,municipal,566.7625675675675,0.952,6.34,
2024,rocha,PA,Norte,2900004,escola vieira municipal,publica,municipal,568.9892857142858,0.809,6.72,
2024,caldeira de minas,PE,Nordeste,2900015,escola cavalcanti ltda,privada,privada,507.504,0.747,4.9,15656.72
2024,caldeira de minas,PE,Nordeste,2900015,escola da luz municipal,publica,municipal,516.7333333333333,0.78,4.75,15656.72
2024,caldeira de minas,PE,Nordeste,2900015,escola montenegro municipal,publica,municipal,499.2956666666667,0.794,4.58,15656.72
2024,caldeira de minas,PE,Nordeste,2900015,escola teixeira ltda,privada,privada,506.05895833333335,0.686,5.35,15656.72
2024,cunha,PE,Nordeste,2900014,escola abreu estadual,publica,estadual,507.9957471264368,0.89,4.72,19680.83
2024,cunha,PE,Nordeste,2900014,escola marques municipal,publica,municipal,518.3279411764706,0.759,4.38,19680.83
2024,cunha,PE,Nordeste,2900014,escola silveira estadual,publica,estadual,507.07903846153846,0.821,5.57,19680.83
2024,cunha,PE,Nordeste,2900014,escola silveira ltda,privada,privada,512.430606060606,0.893,5.15,19680.83
2024,fernandes paulista,PE,Nordeste,2900013,escola castro municipal,publica,municipal,612.4280645161291,0.841,7.77,42958.02
2024,fernandes paulista,PE,Nordeste,2900013,escola da rocha municipal,publica,municipal,611.2756666666667,0.889,6.89,42958.02
2024,fernandes paulista,PE,Nordeste,2900013,escola lopes estadual,publica,estadual,603.2907894736842,0.904,7.01,42958.02
2024,da cruz,PR,Sul,2900042,escola andrade ltda,privada,privada,557.1427027027026,0.889,5.17,24578.57
2024,da cruz,PR,Sul,2900042,escola azevedo estadual,publica,estadual,543.2776666666666,0.819,5.41,24578.57
2024,da cruz,PR,Sul,2900042,escola farias estadual,publica,estadual,556.6985,0.727,6.21,24578.57
2024,da luz,PR,Sul,2900041,escola araujo estadual,publica,estadual,505.3673611111111,0.885,4.5,12036.24
2024,da luz,PR,Sul,2900041,escola da conceicao municipal,publica,municipal,506.435625,0.754,4.67,12036.24
2024,da luz,PR,Sul,2900041,escola pires ltda,privada,privada,500.1417241379311,0.84,3.72,12036.24
2024,da luz,PR,Sul,2900041,escola santos ltda,privada,privada,498.2371428571428,0.749,5.4,12036.24
2024,ramos dos dourados,PR,Sul,2900040,escola abreu estadual,publica,estadual,537.4060294117647,0.798,5.74,21789.58
2024,ramos dos dourados,PR,Sul,2900040,escola barbosa ltda,privada,privada,540.0116666666667,0.815,,21789.58
2024,ramos dos dourados,PR,Sul,2900040,escola camara estadual,publica,estadual,543.8064705882354,0.842,4.9,21789.58
2024,andrade,RJ,Sudeste,2900036,escola campos estadual,publica,estadual,608.1703333333334,0.899,,40449.38
2024,andrade,RJ,Sudeste,2900036,escola da cruz municipal,publica,municipal,599.3333333333334,0.893,6.69,40449.38
2024,andrade,RJ,Sudeste,2900036,escola machado estadual,publica,estadual,614.0667647058824,0.776,6.55,40449.38
2024,rodrigues,RJ,Sudeste,2900034,escola das neves estadual,publica,estadual,609.9925,0.928,6.97,39700.02
2024,rodrigues,RJ,Sudeste,2900034,escola guerra estadual,publica,estadual,618.7069736842104,0.931,6.85,39700.02
2024,rodrigues,RJ,Sudeste,2900034,escola rios ltda,privada,privada,623.6786666666667,0.948,7.46,39700.02
2024,rodrigues,RJ,Sudeste,2900034,escola silva municipal,publica,municipal,618.3226666666667,0.787,7.66,39700.02
2024,vargas do norte,RJ,Sudeste,2900035,escola freitas municipal,publica,municipal,615.9077222222222,0.868,7.28,45601.31
2024,vargas do norte,RJ,Sudeste,2900035,escola macedo ltda,privada,privada,614.3491176470588,0.888,7.33,45601.31
2024,vargas do norte,RJ,Sudeste,2900035,escola moreira estadual,publica,estadual,617.5417647058823,0.96,7.16,45601.31
2024,vargas do norte,RJ,Sudeste,2900035,escola rezende estadual,publica,estadual,632.9035294117648,0.99,8.3,45601.31
2024,cunha,RS,Sul,2900038,escola novaes municipal,publica,municipal,494.67390625,0.956,4.23,8907.2
2024,cunha,RS,Sul,2900038,escola pastor estadual,publica,estadual,490.7266666666667,0.707,4.05,8907.2
2024,cunha do amparo,RS,Sul,2900039,escola da conceicao ltda,privada,privada,582.079696969697,0.917,7.52,36782.09
2024,cunha do amparo,RS,Sul,2900039,escola pastor municipal,publica,municipal,581.8040909090909,0.828,6.19,36782.09
2024,guerra paulista,RS,Sul,2900037,escola almeida ltda,privada,privada,528.8507575757576,0.735,3.65,22457.97
2024,guerra paulista,RS,Sul,2900037,escola azevedo ltda,privada,privada,509.64456521739135,0.794,5.35,22457.97
2024,guerra paulista,RS,Sul,2900037,escola camara estadual,publica,estadual,523.2889130434783,0.779,5.51,22457.97
2024,guerra paulista,RS,Sul,2900037,escola fernandes ltda,privada,privada,521.07575,0.837,5.32,22457.97
2024,camara grande,SC,Sul,2900045,escola cardoso ltda,privada,privada,517.7280000000001,0.815,5.01,22193.09
2024,camara grande,SC,Sul,2900045,escola nogueira municipal,publica,municipal,521.8661764705882,0.735,4.74,22193.09
2024,pacheco das flores,SC,Sul,2900044,escola cunha municipal,publica,municipal,618.0145454545454,0.791,6.1,46444.0
2024,pacheco das flores,SC,Sul,2900044,escola da mota municipal,publica,municipal,615.1836486486487,0.807,6.74,46444.0
2024,pacheco das flores,SC,Sul,2900044,escola mendonca municipal,publica,municipal,622.3056250000001,0.841,7.31,46444.0
2024,pacheco das flores,SC,Sul,2900044,escola rios municipal,publica,municipal,609.0025925925926,0.799,7.23,46444.0
2024,souza verde,SC,Sul,2900043,escola barbosa municipal,publica,municipal,478.99716216216217,0.769,3.56,12655.84
2024,souza verde,SC,Sul,2900043,escola da costa municipal,publica,municipal,476.3796551724138,0.705,3.97,12655.84
2024,souza verde,SC,Sul,2900043,escola moraes municipal,publica,municipal,499.98,0.838,4.43,12655.84
2024,costela paulista,SP,Sudeste,2900029,escola cardoso ltda,privada,privada,561.5427049180328,0.833,6.12,29349.09
2024,costela paulista,SP,Sudeste,2900029,escola ribeiro estadual,publica,estadual,566.1072857142857,0.76,6.08,29349.09
2024,costela paulista,SP,Sudeste,2900029,escola vargas municipal,publica,municipal,577.117205882353,0.759,5.6,29349.09
2024,freitas,SP,Sudeste,2900028,escola azevedo estadual,publica,estadual,560.4083333333333,0.755,6.54,24516.48
2024,freitas,SP,Sudeste,2900028,escola nascimento ltda,privada,privada,545.6715384615384,0.836,6.53,24516.48
2024,freitas,SP,Sudeste,2900028,escola teixeira estadual,publica,estadual,562.8270454545454,0.742,5.9,24516.48
2024,pereira,SP,Sudeste,2900030,escola melo ltda,privada,privada,485.6268918918919,0.638,4.2,10547.88
2024,pereira,SP,Sudeste,2900030,escola novaes municipal,publica,municipal,481.6445588235295,0.737,,10547.88
